matchid,player,championid,ss1,ss2,role,position,win,kills,deaths,assists,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills
53739,6,57,14,4,DUO_SUPPORT,BOT,1,1,4,4,29031,26423,2265,342,10294,5388,4783,122,18,0,0,0
53758,1,57,3,4,DUO_SUPPORT,BOT,0,1,6,23,72383,54766,9299,8317,34364,12286,21165,912,69,0,0,0
53768,9,57,4,14,DUO_SUPPORT,BOT,0,4,5,7,50853,42007,6676,2169,18173,5366,12326,481,33,0,0,0
53837,5,57,4,3,DUO_SUPPORT,BOT,0,2,6,8,30102,26623,2076,1402,21909,9462,11599,847,21,0,0,0
53936,5,57,14,4,DUO_SUPPORT,BOT,1,4,9,18,45047,37715,6656,676,27693,9684,14836,3173,20,0,0,0
53939,8,57,4,14,DUO_SUPPORT,BOT,1,6,3,14,119708,112524,5745,1438,19516,8312,11080,124,67,10,3,7
53941,9,57,4,3,DUO_SUPPORT,BOT,1,4,5,19,60890,52250,7190,1449,24398,9536,14614,248,20,4,1,3
54032,7,57,3,4,DUO_SUPPORT,BOT,0,3,7,20,76163,54437,8741,12985,39402,12185,20396,6820,89,0,0,0
54094,10,57,4,3,DUO_SUPPORT,BOT,1,1,2,13,27832,16704,7306,3821,13662,5876,7376,409,32,1,0,1
54132,6,57,4,14,DUO_SUPPORT,BOT,0,1,3,7,64915,59608,4257,1049,18830,10084,7684,1061,22,6,6,0
54167,3,57,3,4,DUO_SUPPORT,BOT,1,1,3,12,45601,30439,8603,6558,19326,8085,9726,1514,57,0,0,0
54254,2,57,4,3,DUO_SUPPORT,BOT,1,2,0,13,32810,18903,7493,6413,9278,4427,4732,119,39,1,0,1
54349,9,57,4,14,DUO_SUPPORT,BOT,1,1,4,12,38414,28119,8535,1758,11829,2888,7603,1338,24,0,0,0
54363,8,57,14,4,DUO_SUPPORT,BOT,1,2,1,19,57668,33506,12113,12049,14647,4178,10171,297,54,0,0,0
54379,6,57,14,4,DUO_SUPPORT,BOT,0,6,10,10,68103,61188,6028,886,25726,11565,13733,428,67,5,5,0
54509,2,57,4,14,DUO_SUPPORT,BOT,1,5,0,8,65733,57859,7515,358,12225,6070,6154,0,37,1,0,1
54677,8,57,3,4,DUO_SUPPORT,BOT,1,1,5,19,50164,31457,9733,8973,29125,8336,19321,1468,61,0,0,0
54690,9,57,4,3,DUO_SUPPORT,BOT,0,3,7,7,33396,30995,2400,0,16975,5303,11523,148,24,2,0,2
54703,4,57,3,4,DUO_SUPPORT,BOT,1,3,2,16,51187,45614,5378,194,13314,5364,7571,378,19,0,0,0
54801,1,57,14,4,DUO_SUPPORT,BOT,0,1,6,2,20523,18590,1538,394,12236,2953,8829,454,6,0,0,0
54828,2,57,4,3,DUO_SUPPORT,BOT,1,5,4,15,57995,54142,3578,275,17709,4834,12157,717,38,0,0,0
54850,10,57,4,3,DUO_SUPPORT,BOT,0,0,6,2,33116,24064,3739,5312,22052,9370,12055,626,36,0,0,0
54877,2,57,14,4,DUO_SUPPORT,BOT,1,5,4,7,53685,47505,5263,916,15681,5222,10215,244,38,3,0,3
54908,8,57,14,4,DUO_SUPPORT,BOT,0,4,10,8,24016,21215,2165,636,20694,11862,8807,24,7,0,0,0
54920,4,57,4,3,DUO_SUPPORT,BOT,0,1,3,3,16298,13811,2402,84,7118,527,6590,0,10,0,0,0
54970,7,57,3,4,DUO_SUPPORT,BOT,0,5,5,8,49275,45719,2402,1153,15751,5893,7877,1980,23,0,0,0
54989,1,57,4,14,DUO_SUPPORT,BOT,1,2,0,5,21295,17992,2966,335,5531,2352,3179,0,23,0,0,0
54991,7,57,4,3,DUO_SUPPORT,BOT,1,2,4,21,36755,27525,7008,2222,19599,5405,13913,280,14,4,0,4
55005,3,57,3,4,DUO_SUPPORT,BOT,1,3,2,9,21494,18839,2655,0,6633,2550,3943,140,10,0,0,0
55033,5,57,4,14,DUO_SUPPORT,BOT,1,2,2,7,12686,10108,2315,262,6443,1906,4536,0,9,0,0,0
55040,10,57,4,3,DUO_SUPPORT,BOT,1,2,6,23,45255,37813,7442,0,19949,9947,9318,684,16,2,0,2
55085,9,57,3,4,DUO_SUPPORT,BOT,0,5,12,19,76297,68361,6945,990,55511,18276,25190,12044,55,4,4,0
55097,9,57,4,3,DUO_SUPPORT,BOT,0,2,6,10,41642,25293,8276,8072,22934,6547,15142,1245,66,0,0,0
55184,10,57,3,4,DUO_SUPPORT,BOT,1,3,9,7,70863,53350,9219,8293,40776,13229,25942,1604,73,0,0,0
55268,6,57,4,3,DUO_SUPPORT,BOT,0,1,2,4,12486,7808,2077,2600,5634,1560,3869,203,17,0,0,0
55385,4,57,4,3,DUO_SUPPORT,BOT,0,3,4,2,31558,28500,3036,22,10814,3269,6914,630,31,0,0,0
55403,10,57,4,3,DUO_SUPPORT,BOT,0,6,5,10,61900,58664,3086,150,22368,11552,9491,1324,45,1,1,0
55406,7,57,4,3,DUO_SUPPORT,BOT,1,4,6,5,45809,43641,2167,0,15743,4104,11379,260,31,3,2,1
55419,5,57,4,14,DUO_SUPPORT,BOT,0,2,5,2,24183,21100,2513,570,10088,2365,7684,38,14,0,0,0
55439,2,57,4,3,DUO_SUPPORT,BOT,0,0,8,2,29168,26480,2687,0,18390,6094,11343,952,19,0,0,0
55443,7,57,3,4,DUO_SUPPORT,BOT,1,5,7,16,50271,32234,9885,8152,37350,11841,23171,2337,55,0,0,0
55721,4,57,4,14,DUO_SUPPORT,BOT,1,6,9,16,46800,41104,4067,1628,21590,7205,13170,1214,22,0,0,0
55752,9,57,3,4,DUO_SUPPORT,BOT,1,3,6,9,54888,47167,7720,0,24465,8508,15254,702,35,0,0,0
55776,9,57,14,4,DUO_SUPPORT,BOT,1,1,5,6,84140,73246,9704,1189,15433,2522,12910,0,56,0,0,0
55812,10,57,14,4,DUO_SUPPORT,BOT,0,2,8,8,64164,57914,5242,1007,22763,8682,13588,492,51,1,0,1
55926,3,57,4,3,DUO_SUPPORT,BOT,1,1,4,11,53017,48441,4576,0,16131,4874,10652,603,22,0,0,0
55974,1,57,4,3,DUO_SUPPORT,BOT,1,1,4,19,31217,23654,7275,287,12519,1474,8303,2741,19,0,0,0
56000,7,57,4,3,DUO_SUPPORT,BOT,1,8,14,26,104727,97449,7052,226,46051,9780,32635,3635,59,0,0,0
56060,10,57,3,4,DUO_SUPPORT,BOT,1,9,8,16,86654,74952,7894,3807,32022,13804,16398,1819,46,1,0,1
56125,4,57,4,14,DUO_SUPPORT,BOT,0,3,10,19,72459,66002,5628,827,24123,8947,13684,1492,19,3,0,3
56151,7,57,4,14,DUO_SUPPORT,BOT,0,2,6,7,30556,16064,5848,8642,18914,8500,10263,150,46,1,0,1
56157,1,57,4,3,DUO_SUPPORT,BOT,1,3,3,10,29478,25311,4166,0,8579,4647,3931,0,20,0,0,0
56161,1,57,4,14,DUO_SUPPORT,BOT,0,3,7,6,40628,38248,1648,731,19786,6675,11321,1789,14,3,3,0
56162,4,57,4,3,DUO_SUPPORT,BOT,1,0,2,16,27819,20535,4067,3216,11231,3254,7847,130,42,0,0,0
56170,7,57,4,14,DUO_SUPPORT,BOT,0,11,13,20,90500,83373,5239,1886,36743,10470,23002,3270,32,3,2,1
56231,8,57,3,4,DUO_SUPPORT,BOT,0,3,9,3,48399,44394,3893,112,23287,10649,12061,577,23,0,0,0
56250,10,57,4,3,DUO_SUPPORT,BOT,1,0,5,14,16534,11522,2779,2233,11359,3750,7244,363,17,0,0,0
56277,3,57,3,4,DUO_SUPPORT,BOT,1,1,2,15,22227,19652,2575,0,7217,1269,5551,396,10,0,0,0
56401,2,57,4,14,DUO_SUPPORT,BOT,0,7,7,4,58807,53695,4010,1101,20245,6919,13095,230,39,1,0,1
56414,10,57,3,4,DUO_SUPPORT,BOT,1,3,3,12,35086,29371,3533,2181,16536,6638,9416,480,14,0,0,0
56433,10,57,3,4,DUO_SUPPORT,BOT,1,5,7,15,83106,76170,5290,1644,30491,13249,15667,1574,36,4,0,4
56455,3,57,3,4,DUO_SUPPORT,BOT,0,2,6,5,18622,17115,1506,0,11667,8302,3278,86,10,0,0,0
56569,3,57,4,14,DUO_SUPPORT,BOT,0,8,6,10,68194,60436,6516,1241,22479,5832,15890,757,37,1,0,1
56574,2,57,4,14,DUO_SUPPORT,BOT,1,6,9,16,81193,72864,6719,1610,25294,11893,12138,1263,56,15,14,1
56606,4,57,4,3,DUO_SUPPORT,BOT,1,3,5,15,46489,38125,8364,0,19829,4690,14098,1040,22,14,2,12
56611,6,57,3,4,DUO_SUPPORT,BOT,1,2,6,17,46827,43899,2927,0,21508,9490,11878,140,18,0,0,0
56626,5,57,3,4,DUO_SUPPORT,BOT,0,3,9,18,54195,34403,8065,11726,38114,9555,23609,4948,51,2,0,2
56652,7,57,14,4,DUO_SUPPORT,BOT,1,3,1,5,22001,9211,4801,7988,6986,2325,4593,68,19,0,0,0
56659,5,57,14,4,DUO_SUPPORT,BOT,1,2,5,15,93223,87326,4876,1020,24331,9850,14079,402,44,1,0,1
56703,6,57,3,4,DUO_SUPPORT,BOT,1,2,5,16,42200,35416,6714,70,21403,6970,13180,1252,26,1,0,1
56738,2,57,4,14,DUO_SUPPORT,BOT,1,6,3,13,53355,39037,7613,6704,20999,9478,11251,270,41,5,1,4
56994,9,57,4,3,DUO_SUPPORT,BOT,1,9,6,12,49353,43824,4324,1205,20745,10036,10019,689,24,0,0,0
57026,5,57,4,14,DUO_SUPPORT,BOT,1,8,6,22,89503,78382,9565,1556,34737,11049,23410,277,34,11,0,11
57144,7,57,4,3,DUO_SUPPORT,BOT,1,2,3,9,36768,31819,4928,21,18134,5782,11795,556,19,1,0,1
57264,3,57,4,3,DUO_SUPPORT,BOT,0,0,7,2,37433,31850,5582,0,17280,4164,12934,182,25,0,0,0
57304,1,57,14,4,DUO_SUPPORT,BOT,1,3,4,6,20246,17127,2758,360,8159,1693,6242,224,8,0,0,0
57352,8,57,4,3,DUO_SUPPORT,BOT,0,4,2,10,26151,23330,2821,0,11728,3276,7416,1035,10,0,0,0
57362,6,57,4,14,DUO_SUPPORT,BOT,0,9,9,8,68837,54618,6758,7460,36660,9577,25983,1099,42,1,1,0
57373,4,57,4,3,DUO_SUPPORT,BOT,1,2,6,14,56784,54275,2377,132,22392,11656,10560,175,28,7,0,7
57405,8,57,3,4,DUO_SUPPORT,BOT,1,4,8,32,62550,43896,7782,10871,63315,29663,29785,3866,51,1,0,1
57433,4,57,3,4,DUO_SUPPORT,BOT,1,2,4,12,31018,28543,2382,92,10895,3301,6516,1078,20,0,0,0
57491,5,57,3,4,DUO_SUPPORT,BOT,0,1,11,15,45824,40356,4872,595,36808,15771,19606,1431,19,0,0,0
57542,4,57,4,14,DUO_SUPPORT,BOT,1,2,5,11,46939,41179,4925,834,11393,2803,8297,292,32,1,0,1
57564,5,57,4,3,DUO_SUPPORT,BOT,0,1,9,7,56742,51556,2655,2530,23171,8740,13167,1263,43,1,1,0
57628,5,57,4,14,DUO_SUPPORT,BOT,1,3,6,10,29290,16263,6412,6614,17343,6739,9887,716,37,0,0,0
57638,6,57,4,3,DUO_SUPPORT,BOT,0,3,5,2,45778,41735,4042,0,13603,5969,7251,382,29,5,0,5
57652,6,57,4,3,DUO_SUPPORT,BOT,0,1,7,10,70409,64998,5411,0,24336,8474,14160,1701,27,1,0,1
57664,8,57,4,3,DUO_SUPPORT,BOT,1,4,4,13,60741,40469,11981,8290,22150,4568,16195,1387,68,0,0,0
57675,2,57,4,3,DUO_SUPPORT,BOT,1,2,7,18,35689,30652,5036,0,19535,7788,11060,686,22,0,0,0
57683,3,57,3,4,DUO_SUPPORT,BOT,0,4,9,10,57291,50595,6457,238,23596,5481,17267,848,52,0,0,0
57710,9,57,3,4,DUO_SUPPORT,BOT,1,0,10,21,46433,36742,9398,292,28488,10698,16926,864,24,0,0,0
57741,5,57,4,3,DUO_SUPPORT,BOT,1,5,6,9,38943,36248,2406,288,13907,2986,9590,1330,14,6,0,6
57743,3,57,3,4,DUO_SUPPORT,BOT,1,5,11,13,86989,73911,11124,1953,35383,16164,17964,1254,63,2,0,2
57761,1,57,4,14,DUO_SUPPORT,BOT,1,5,6,19,74856,46991,12560,15304,38021,6087,30752,1181,87,4,0,4
57823,2,57,4,3,DUO_SUPPORT,BOT,1,1,2,9,29454,24560,4442,451,18876,4270,14002,604,12,4,0,4
57928,8,57,3,4,DUO_SUPPORT,BOT,0,4,7,10,94610,75139,15612,3857,38785,15515,18305,4964,84,17,9,8
57966,8,57,14,4,DUO_SUPPORT,BOT,1,1,7,16,35679,30816,4020,842,22090,12265,9410,414,16,0,0,0
57976,3,57,3,4,DUO_SUPPORT,BOT,1,3,6,14,28306,25520,2786,0,15529,5325,10126,78,17,0,0,0
57990,5,57,4,14,DUO_SUPPORT,BOT,1,14,13,16,95829,88671,5475,1683,43388,20603,21025,1759,32,0,0,0
57999,6,57,4,3,DUO_SUPPORT,BOT,1,2,11,22,72621,63356,6170,3094,38928,14724,22605,1597,45,3,3,0
58000,2,57,3,4,DUO_SUPPORT,BOT,0,3,4,7,47972,41930,5360,680,17113,5472,10914,726,19,2,2,0
58027,7,57,14,4,DUO_SUPPORT,BOT,0,2,6,3,35695,33129,2064,502,17447,8093,8614,738,31,0,0,0
58050,5,57,4,3,DUO_SUPPORT,BOT,0,3,6,5,29566,27244,2322,0,17765,6191,9981,1591,8,0,0,0
58070,3,57,3,4,DUO_SUPPORT,BOT,0,1,8,7,25367,20994,3123,1249,15486,5653,9457,375,16,0,0,0
58085,3,57,4,14,DUO_SUPPORT,BOT,0,4,12,21,79928,70353,8576,998,31981,11543,16267,4171,54,3,0,3
58100,5,57,14,4,DUO_SUPPORT,BOT,1,3,8,18,44052,39509,4211,332,24933,16069,8046,818,12,0,0,0
58160,10,57,4,3,DUO_SUPPORT,BOT,0,0,5,2,20460,19175,1284,0,9348,4752,3834,760,15,0,0,0
58163,1,57,14,4,DUO_SUPPORT,BOT,1,4,2,14,51947,47149,3922,875,13001,5799,7202,0,14,0,0,0
58177,1,57,14,4,DUO_SUPPORT,BOT,0,3,4,13,35396,29571,3714,2110,18554,5890,10687,1976,35,0,0,0
58207,10,57,4,3,DUO_SUPPORT,BOT,1,1,4,11,24255,21495,2382,376,12877,5108,7389,379,10,1,0,1
58221,10,57,4,14,DUO_SUPPORT,BOT,1,2,2,10,26033,18969,5200,1864,8952,2424,6461,66,16,1,0,1
58238,9,57,14,4,DUO_SUPPORT,BOT,1,1,2,17,46603,38481,7109,1013,19537,5650,13590,296,20,0,0,0
58241,2,57,4,14,DUO_SUPPORT,BOT,0,1,6,7,31747,27714,2725,1308,15561,4898,10588,74,16,1,1,0
58248,5,57,14,4,DUO_SUPPORT,BOT,0,1,10,10,43817,38863,4082,871,25293,8849,15283,1160,24,0,0,0
58299,8,57,4,3,DUO_SUPPORT,BOT,1,4,7,22,65152,57798,6992,360,34803,5507,28641,654,40,0,0,0
58391,4,57,3,4,DUO_SUPPORT,BOT,1,1,7,19,64044,46604,11103,6337,32131,11587,19836,708,63,1,0,1
58439,3,57,3,4,DUO_SUPPORT,BOT,1,2,5,21,67913,61823,4822,1268,27481,15107,10927,1445,22,0,0,0
58471,2,57,3,4,DUO_SUPPORT,BOT,0,1,9,4,30152,17149,6784,6217,25067,6949,16279,1838,32,2,0,2
58503,8,57,4,3,DUO_SUPPORT,BOT,0,4,5,7,63716,57264,6442,9,23459,10348,12644,466,36,0,0,0
58613,8,57,4,14,DUO_SUPPORT,BOT,0,3,6,6,67010,61832,3189,1989,26951,12181,12527,2243,24,0,0,0
58647,8,57,3,4,DUO_SUPPORT,BOT,1,1,3,16,47499,41358,6140,0,19361,3945,14590,825,29,1,0,1
58728,3,57,14,4,DUO_SUPPORT,BOT,0,4,7,5,47471,44387,2856,228,18059,6242,11485,331,35,1,0,1
58741,1,57,4,3,DUO_SUPPORT,BOT,0,1,12,18,67281,55792,5442,6046,37881,11441,22617,3821,40,0,0,0
58764,10,57,14,4,DUO_SUPPORT,BOT,1,4,4,15,41249,36841,3821,586,16205,6285,8249,1670,18,2,0,2
58812,1,57,3,4,DUO_SUPPORT,BOT,0,7,9,15,64605,54422,4668,5514,32485,13705,16500,2279,38,0,0,0
58825,2,57,14,4,DUO_SUPPORT,BOT,1,11,10,23,78457,71207,4664,2585,33339,13749,18675,914,38,0,0,0
58843,5,57,4,3,DUO_SUPPORT,BOT,1,5,4,4,24476,21517,2958,0,11530,5055,6474,0,26,0,0,0
58849,5,57,4,14,DUO_SUPPORT,BOT,1,5,2,10,50919,42448,7052,1418,13333,5285,7259,788,30,0,0,0
58869,2,57,4,14,DUO_SUPPORT,BOT,0,4,6,6,29685,26699,2461,524,15249,5209,9780,260,13,0,0,0
58882,7,57,4,3,DUO_SUPPORT,BOT,1,3,4,19,46778,42016,4696,66,17329,7050,9557,722,28,1,0,1
58914,7,57,4,3,DUO_SUPPORT,BOT,0,4,14,14,61909,42980,10063,8865,61233,24946,33957,2328,60,1,0,1
58936,8,57,3,4,DUO_SUPPORT,BOT,0,1,7,11,41866,29229,7257,5380,22862,6557,15834,470,51,1,0,1
58958,2,57,4,14,DUO_SUPPORT,BOT,0,4,9,7,36687,33120,2573,993,25715,12820,12323,572,18,1,0,1
58998,1,57,4,3,DUO_SUPPORT,BOT,0,1,9,8,35543,29901,5582,60,22910,6269,16422,218,20,1,0,1
59012,8,57,14,4,DUO_SUPPORT,BOT,0,1,7,9,88183,79558,7540,1083,30070,8944,19462,1663,77,1,0,1
59016,2,57,4,3,DUO_SUPPORT,BOT,1,3,8,10,57225,48004,8908,312,22818,11916,10146,756,37,0,0,0
59020,9,57,4,14,DUO_SUPPORT,BOT,0,6,10,10,64398,44009,19111,1278,34153,9595,23726,832,57,2,0,2
59048,7,57,4,3,DUO_SUPPORT,BOT,0,1,5,5,32275,30319,1895,60,17714,7572,9739,402,25,1,1,0
59141,3,57,4,3,DUO_SUPPORT,BOT,0,1,7,4,34543,26801,4724,3016,19035,6890,11934,210,44,0,0,0
59347,10,57,3,4,DUO_SUPPORT,BOT,1,2,5,14,25151,15887,5335,3928,19493,4061,14524,907,32,0,0,0
59426,4,57,3,4,DUO_SUPPORT,BOT,1,1,7,17,49321,38869,10452,0,27666,7104,18294,2268,29,2,0,2
59598,2,57,4,3,DUO_SUPPORT,BOT,0,7,8,6,57610,53807,3610,192,20019,3130,15398,1491,22,0,0,0
59622,4,57,4,3,DUO_SUPPORT,BOT,0,6,9,16,80023,58291,10046,11684,52350,26033,22477,3839,70,2,0,2
59661,1,57,4,3,DUO_SUPPORT,BOT,0,1,3,1,21965,15154,3334,3476,8825,2490,5512,822,32,0,0,0
59701,7,57,3,4,DUO_SUPPORT,BOT,1,5,5,19,67275,58865,4727,3682,23766,5892,16834,1039,23,1,0,1
59708,6,57,4,3,DUO_SUPPORT,BOT,0,1,11,13,62512,51717,10795,0,28069,8669,17709,1691,42,0,0,0
59725,9,57,4,3,DUO_SUPPORT,BOT,0,0,5,11,43018,39443,3575,0,23251,5746,15265,2239,23,0,0,0
59755,4,57,14,4,DUO_SUPPORT,BOT,0,1,12,14,85715,77024,7647,1044,37772,13495,23252,1024,42,6,2,4
59904,5,57,14,4,DUO_SUPPORT,BOT,1,6,1,5,34074,27417,6378,278,12431,2945,9376,110,13,9,6,3
59963,1,57,4,3,DUO_SUPPORT,BOT,1,3,1,12,47255,41125,5952,177,12402,5024,7087,291,32,2,0,2
59983,9,57,4,14,DUO_SUPPORT,BOT,1,11,10,26,162530,145589,10859,6081,50623,11115,38426,1082,82,4,0,4
59989,8,57,14,4,DUO_SUPPORT,BOT,1,5,0,9,38090,33765,3847,476,9919,2651,7268,0,20,0,0,0
59995,8,57,3,4,DUO_SUPPORT,BOT,1,9,6,14,51232,46883,3913,434,21093,10574,9485,1033,27,1,0,1
60003,1,57,3,4,DUO_SUPPORT,BOT,0,1,3,2,23423,21493,1930,0,6158,2448,3392,318,28,0,0,0
60007,3,57,3,4,DUO_SUPPORT,BOT,0,4,11,9,44742,37841,4282,2618,29463,7898,19038,2526,36,0,0,0
60064,1,57,4,3,DUO_SUPPORT,BOT,0,0,8,13,42043,35672,4555,1815,23810,3025,20325,460,27,1,1,0
60083,6,57,4,14,DUO_SUPPORT,BOT,0,6,16,23,79637,73316,4578,1742,39176,10921,26933,1322,29,0,0,0
60114,7,57,14,4,DUO_SUPPORT,BOT,0,4,7,10,43847,40088,3429,329,25682,7111,18361,210,27,0,0,0
60138,3,57,4,3,DUO_SUPPORT,BOT,0,3,7,3,36287,31083,4083,1119,16687,4695,11465,526,40,1,1,0
60244,5,57,14,4,DUO_SUPPORT,BOT,0,1,16,8,69796,61723,6254,1819,30476,15414,13744,1316,45,0,0,0
60251,5,57,4,3,DUO_SUPPORT,BOT,0,1,8,7,38872,28574,5261,5036,24451,6304,16306,1841,55,1,1,0
60252,10,57,4,14,DUO_SUPPORT,BOT,0,2,7,12,39935,32826,5061,2048,29065,14898,13474,692,19,0,0,0
60301,10,57,4,3,DUO_SUPPORT,BOT,0,2,11,35,76494,55992,9954,10547,65122,22495,39362,3264,45,3,3,0
60320,8,57,4,3,DUO_SUPPORT,BOT,1,0,6,14,23719,16470,3395,3852,18238,7233,9290,1714,22,0,0,0
60347,7,57,3,4,DUO_SUPPORT,BOT,0,4,8,11,46180,39941,5050,1188,33359,12235,20096,1027,35,5,1,4
60358,10,57,4,14,DUO_SUPPORT,BOT,1,4,3,15,43646,37558,4994,1094,17343,6572,10527,244,21,0,0,0
60362,4,57,4,14,DUO_SUPPORT,BOT,1,2,3,15,35978,31644,4209,124,10652,3770,6499,382,10,5,0,5
60363,3,57,4,14,DUO_SUPPORT,BOT,1,1,14,11,68399,60729,6553,1117,29487,11883,15666,1937,66,3,3,0
60365,4,57,4,14,DUO_SUPPORT,BOT,1,6,9,13,39629,34506,4497,626,20413,9113,11234,66,12,3,2,1
60374,10,57,4,14,DUO_SUPPORT,BOT,0,2,5,4,26309,22434,3514,360,13665,5394,7882,388,18,0,0,0
60435,7,57,4,14,DUO_SUPPORT,BOT,1,4,1,10,42846,38335,4439,72,9126,5143,3958,24,16,0,0,0
60449,2,57,4,3,DUO_SUPPORT,BOT,0,4,4,5,41965,38094,3870,0,14923,4635,10174,114,38,1,1,0
60465,4,57,4,14,DUO_SUPPORT,BOT,0,1,5,6,32874,29819,2455,600,13359,5219,7629,510,19,0,0,0
60515,8,57,4,14,DUO_SUPPORT,BOT,1,0,12,3,53781,48616,3817,1347,36120,20043,15738,339,29,0,0,0
60578,7,57,4,14,DUO_SUPPORT,BOT,0,1,6,11,75672,66436,8225,1010,30536,14060,15844,631,33,10,3,7
60619,9,57,4,3,DUO_SUPPORT,BOT,0,3,9,8,55329,50594,4734,0,21976,12396,9111,468,36,0,0,0
60627,5,57,4,14,DUO_SUPPORT,BOT,1,2,2,4,31002,25500,4993,508,8374,2059,5672,641,18,3,0,3
60631,7,57,14,4,DUO_SUPPORT,BOT,1,2,2,9,26213,22919,2555,738,11644,5210,5873,561,8,0,0,0
60707,9,57,4,3,DUO_SUPPORT,BOT,0,1,8,2,33927,31600,2326,0,17518,4397,12388,732,18,0,0,0
60789,6,57,4,3,DUO_SUPPORT,BOT,0,2,6,10,46335,39024,4173,3137,26043,13436,12100,506,26,0,0,0
60823,10,57,3,4,DUO_SUPPORT,BOT,1,0,4,16,43495,31016,6456,6021,19812,8537,11031,242,46,1,0,1
61063,7,57,4,3,DUO_SUPPORT,BOT,0,0,10,11,36725,32039,3406,1279,30712,15092,15334,286,18,0,0,0
61110,1,57,14,4,DUO_SUPPORT,BOT,0,1,6,5,42463,37345,4119,998,19579,8062,11341,176,17,1,1,0
61132,10,57,3,4,DUO_SUPPORT,BOT,1,10,8,28,103850,95854,7672,324,28707,13776,14224,707,47,3,3,0
61207,1,57,4,3,DUO_SUPPORT,BOT,0,5,7,22,56238,41659,10795,3783,38847,12135,18935,7776,53,1,0,1
61260,7,57,3,4,DUO_SUPPORT,BOT,1,1,6,16,37102,30914,5772,415,15675,5035,9952,688,15,10,2,8
61265,1,57,4,3,DUO_SUPPORT,BOT,1,2,5,10,58320,52323,5997,0,16045,3569,11938,538,49,0,0,0
61475,5,57,14,4,DUO_SUPPORT,BOT,0,3,7,3,21177,19216,1727,234,10562,4787,5383,392,16,0,0,0
61509,8,57,4,3,DUO_SUPPORT,BOT,1,1,5,8,17480,12565,4915,0,10510,4129,6046,335,15,0,0,0
61533,3,57,4,14,DUO_SUPPORT,BOT,1,2,3,12,22465,19059,2801,604,10812,2108,8703,0,5,3,0,3
61574,3,57,14,4,DUO_SUPPORT,BOT,0,3,8,5,58979,43347,11038,4593,23718,14756,8542,419,52,1,0,1
61588,4,57,14,4,DUO_SUPPORT,BOT,1,6,4,6,51806,46586,4822,398,11784,3922,7428,434,43,0,0,0
61591,3,57,4,3,DUO_SUPPORT,BOT,1,4,8,12,121270,106886,10522,3861,33061,9513,22465,1081,61,2,1,1
61611,7,57,4,3,DUO_SUPPORT,BOT,1,0,5,8,40347,22201,12515,5629,21080,6883,13007,1190,53,0,0,0
61667,7,57,14,4,DUO_SUPPORT,BOT,1,6,3,11,80422,71619,7901,901,18781,9994,8222,564,45,6,1,5
61742,6,57,4,14,DUO_SUPPORT,BOT,1,0,7,9,37162,33731,2627,802,19095,7017,10584,1493,16,2,1,1
61774,4,57,4,14,DUO_SUPPORT,BOT,0,4,10,4,22936,20072,2286,577,21958,4653,16133,1172,8,0,0,0
61833,9,57,3,4,DUO_SUPPORT,BOT,1,0,0,16,38377,22886,9874,5615,10884,2451,8263,170,49,3,0,3
61844,8,57,4,14,DUO_SUPPORT,BOT,0,0,7,1,20425,16839,2890,695,14422,3040,11328,54,10,0,0,0
61856,10,57,4,3,DUO_SUPPORT,BOT,0,5,11,12,74815,66667,4979,3168,34070,14322,18334,1412,28,3,0,3
61946,6,57,3,4,DUO_SUPPORT,BOT,1,3,4,13,39848,35642,3647,558,16718,4237,10769,1711,13,1,0,1
62005,7,57,3,4,DUO_SUPPORT,BOT,1,2,11,22,51577,29471,13136,8968,43200,15755,26989,456,42,3,0,3
62120,3,57,14,4,DUO_SUPPORT,BOT,1,2,2,5,16516,14586,1716,214,3000,1742,944,313,13,2,0,2
62402,9,57,4,3,DUO_SUPPORT,BOT,1,8,12,23,83297,74190,7609,1497,44151,4473,37919,1758,44,0,0,0
62444,7,57,4,3,DUO_SUPPORT,BOT,1,6,3,17,34721,17853,9873,6994,16264,6040,9395,827,61,0,0,0
62475,10,57,4,14,DUO_SUPPORT,BOT,0,1,10,7,32303,29159,2866,278,18930,5041,12308,1581,9,1,0,1
62512,5,57,14,4,DUO_SUPPORT,BOT,1,5,5,13,46898,34384,6858,5656,18724,3338,15145,240,32,0,0,0
62518,9,57,3,4,DUO_SUPPORT,BOT,0,3,9,15,45234,27569,10342,7321,35263,13687,18476,3100,50,0,0,0
62573,5,57,4,3,DUO_SUPPORT,BOT,0,1,8,15,64816,60199,4056,560,28541,12566,15249,725,44,1,0,1
62601,2,57,4,3,DUO_SUPPORT,BOT,1,4,4,7,36594,33811,2681,101,11328,3292,7696,340,12,1,0,1
62621,5,57,4,3,DUO_SUPPORT,BOT,0,1,3,8,41779,25251,7944,8584,17002,5734,8845,2421,61,0,0,0
62631,5,57,3,4,DUO_SUPPORT,BOT,0,4,7,7,31095,28173,2473,447,21064,5459,12736,2868,15,0,0,0
62662,7,57,3,4,DUO_SUPPORT,BOT,0,3,7,14,31103,26932,3458,712,23666,6239,16789,638,8,0,0,0
